symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2020-07-20 00:00:00+00:00,393.43,394.0,384.25,385.67,22397208,97.6953358035,97.8368764623,95.4157862453,95.7683963077,89588832,0.0,1.0
AAPL,2020-07-21 00:00:00+00:00,388.0,397.0,386.97,396.69,25627347,96.3469747903,98.5818272983,96.0912083366,98.5048490453,102509388,0.0,1.0
AAPL,2020-07-22 00:00:00+00:00,389.09,391.9,386.41,386.77,22250413,96.6176402607,97.3154108771,95.9521508472,96.0415449475,89001652,0.0,1.0
AAPL,2020-07-23 00:00:00+00:00,371.38,388.31,368.039,387.9935,49251108,92.2199471588,96.4239530434,91.3903202444,96.3453607302,197004432,0.0,1.0
AAPL,2020-07-24 00:00:00+00:00,370.46,371.88,356.58,363.95,46359716,91.9914955691,92.3441056315,88.5448563678,90.374952255,185438864,0.0,1.0
AAPL,2020-07-27 00:00:00+00:00,379.24,379.62,373.92,374.84,30303548,94.1717183492,94.2660787884,92.8506722,93.0791237897,121214192,0.0,1.0
AAPL,2020-07-28 00:00:00+00:00,373.01,378.1986,372.99,377.47,25906375,92.6247037797,93.9131210823,92.6197374408,93.7321973559,103625500,0.0,1.0
AAPL,2020-07-29 00:00:00+00:00,380.16,380.92,374.85,375.0,22582314,94.4001699389,94.5888908173,93.0816069591,93.1188545009,90329256,0.0,1.0
AAPL,2020-07-30 00:00:00+00:00,384.76,385.19,375.07,376.75,39532505,95.5424278874,95.6492041739,93.1362366871,93.5534091553,158130020,0.0,1.0
AAPL,2020-07-31 00:00:00+00:00,425.04,425.66,403.3,411.535,93573867,105.5446344455,105.6985909516,100.1462240539,102.1911140988,374295468,0.0,1.0
AAPL,2020-08-03 00:00:00+00:00,435.75,446.5457,431.57,432.8,77037847,108.2041089301,110.8848641768,107.1661440986,107.4715739413,308151388,0.0,1.0
AAPL,2020-08-04 00:00:00+00:00,438.66,443.16,433.55,436.53,43198092,108.926711241,110.044137495,107.6578116503,108.3977961474,172792368,0.0,1.0
AAPL,2020-08-05 00:00:00+00:00,440.25,441.57,435.59,437.51,30497988,109.3215351841,109.6493135519,108.1643782188,108.6411467539,121991952,0.0,1.0
AAPL,2020-08-06 00:00:00+00:00,455.61,457.65,439.19,441.62,50607225,113.1356834645,113.6422500329,109.058319222,109.6617293992,202428900,0.0,1.0
AAPL,2020-08-07 00:00:00+00:00,444.45,454.7,441.17,452.82,49511403,110.5680862497,113.1180308645,109.7521039729,112.6503337059,198045612,0.82,1.0
AAPL,2020-08-10 00:00:00+00:00,450.91,455.1,440.0,450.4,53100856,112.1751732947,113.2175408983,109.4610371242,112.0482980017,212403424,0.0,1.0
AAPL,2020-08-11 00:00:00+00:00,437.5,449.93,436.4267,447.875,46975594,108.8390994133,111.931373712,108.5720891152,111.4201409137,187902376,0.0,1.0
AAPL,2020-08-12 00:00:00+00:00,452.04,453.1,441.19,441.99,41486205,112.4562891401,112.7199907295,109.7570794746,109.9560995421,165944820,0.0,1.0
AAPL,2020-08-13 00:00:00+00:00,460.04,464.17,455.71,457.72,52520516,114.4464898151,115.4739309135,113.3692936997,113.8693316193,210082064,0.0,1.0
AAPL,2020-08-14 00:00:00+00:00,459.63,460.0,452.18,459.315,41391302,114.3444920305,114.4365388117,112.4911176519,114.2661278789,165565208,0.0,1.0
AAPL,2020-08-17 00:00:00+00:00,458.43,464.35,455.8501,464.25,29431414,114.0459619292,115.5187104287,113.404147089,115.4938329203,117725656,0.0,1.0
AAPL,2020-08-18 00:00:00+00:00,462.25,464.0,456.03,457.41,26408385,114.9962827515,115.4316391492,113.4489017267,113.7922113432,105633540,0.0,1.0
AAPL,2020-08-19 00:00:00+00:00,462.83,468.65,462.44,463.933,36384502,115.1405723005,116.5884432915,115.0435500176,115.4149712185,145538008,0.0,1.0
AAPL,2020-08-20 00:00:00+00:00,473.1,473.568,462.9335,463.0,31726797,117.695492417,117.8119191565,115.1663205217,115.1828640648,126907188,0.0,1.0
AAPL,2020-08-21 00:00:00+00:00,497.48,499.472,477.0,477.05,84513660,123.760628974,124.2561889421,118.665715246,118.6781540002,338054640,0.0,1.0
AAPL,2020-08-24 00:00:00+00:00,503.43,515.14,495.745,514.79,86484442,125.240840726,128.153996964,123.3290042026,128.0669256845,345937768,0.0,1.0
AAPL,2020-08-25 00:00:00+00:00,499.3,500.7172,492.21,498.79,52873947,124.2133996276,124.5659636771,122.4495842793,124.0865243345,211495788,0.0,1.0
AAPL,2020-08-26 00:00:00+00:00,506.09,507.97,500.33,504.7165,40755567,125.9025824504,126.3702796091,124.4696379645,125.5608898721,163022268,0.0,1.0
AAPL,2020-08-27 00:00:00+00:00,500.04,509.94,495.33,508.57,38888096,124.39749319,126.8603665253,123.2257625426,126.5195446597,155552384,0.0,1.0
AAPL,2020-08-28 00:00:00+00:00,499.23,505.77,498.31,504.05,46907479,124.1959853716,125.8229744234,123.967112294,125.3950812783,187629916,0.0,1.0
AAPL,2020-08-31 00:00:00+00:00,129.04,131.0,126.0,127.58,223505733,128.4077475501,130.3581442116,125.3826425241,126.9549010573,223505733,0.0,4.0
AAPL,2020-09-01 00:00:00+00:00,134.18,134.8,130.53,132.76,152470142,133.5225632848,134.139525494,129.8904470529,132.1095208056,152470142,0.0,1.0
AAPL,2020-09-02 00:00:00+00:00,131.4,137.98,127.0,137.59,200118991,130.7561843466,137.3039445673,126.3777428616,136.9158554356,200118991,0.0,1.0
AAPL,2020-09-03 00:00:00+00:00,120.88,128.84,120.5,126.91,257599640,120.2877287961,128.2087274826,119.9095906679,126.2881838312,257599640,0.0,1.0
AAPL,2020-09-04 00:00:00+00:00,120.96,123.7,110.89,120.07,332607163,120.3673368231,123.0939117479,110.3466764246,119.4816975228,332607163,0.0,1.0
AAPL,2020-09-08 00:00:00+00:00,112.82,118.99,112.68,113.95,231366563,112.2672200759,118.4069891583,112.1279060287,113.3916834573,231366563,0.0,1.0
AAPL,2020-09-09 00:00:00+00:00,117.32,119.14,115.26,117.26,176940455,116.7451715947,118.5562542089,114.6952648994,116.6854655744,176940455,0.0,1.0
AAPL,2020-09-10 00:00:00+00:00,113.49,120.5,112.5,120.36,182274391,112.9339373021,119.9095906679,111.948787968,119.7702766206,182274391,0.0,1.0
AAPL,2020-09-11 00:00:00+00:00,112.0,115.23,110.0,114.57,180860325,111.4512377992,114.6654118893,109.4610371242,114.0086456666,180860325,0.0,1.0
AAPL,2020-09-14 00:00:00+00:00,115.355,115.93,112.8,114.72,140150087,114.7897994315,115.3619821256,112.2473180692,114.1579107172,140150087,0.0,1.0
AAPL,2020-09-15 00:00:00+00:00,115.54,118.829,113.61,118.33,184642039,114.9738929939,118.2467780039,113.0533493426,117.7502229355,184642039,0.0,1.0
AAPL,2020-09-16 00:00:00+00:00,112.13,116.0,112.04,115.23,155026675,111.5806008431,115.4316391492,111.4910418127,114.6654118893,155026675,0.0,1.0
AAPL,2020-09-17 00:00:00+00:00,110.34,112.2,108.71,109.72,178010968,109.799371239,111.6502578667,108.1773576889,109.1824090297,178010968,0.0,1.0
AAPL,2020-09-18 00:00:00+00:00,106.84,110.88,106.09,110.4,287104882,106.3165200577,110.3367254212,105.5701948046,109.8590772592,287104882,0.0,1.0
AAPL,2020-09-21 00:00:00+00:00,110.08,110.19,103.1,104.54,195713815,109.5406451512,109.6501061883,102.5948447955,104.0277892815,195713815,0.0,1.0
AAPL,2020-09-22 00:00:00+00:00,111.81,112.86,109.16,112.68,183055373,111.2621687351,112.3070240894,108.6251528407,112.1279060287,183055373,0.0,1.0
AAPL,2020-09-23 00:00:00+00:00,107.12,112.11,106.77,111.62,150718671,106.5951481522,111.5606988363,106.2468630341,111.073099671,150718671,0.0,1.0
AAPL,2020-09-24 00:00:00+00:00,108.22,110.25,105.0,105.17,167743349,107.6897585235,109.7098122086,104.4855354368,104.6547024941,167743349,0.0,1.0
AAPL,2020-09-25 00:00:00+00:00,112.28,112.44,107.67,108.43,149981441,111.7298658937,111.8890819477,107.1424533379,107.8987295944,149981441,0.0,1.0
AAPL,2020-09-28 00:00:00+00:00,114.96,115.32,112.78,115.01,137672403,114.3967347982,114.7549709197,112.2274160625,114.4464898151,137672403,0.0,1.0
AAPL,2020-09-29 00:00:00+00:00,114.09,115.31,113.57,114.55,100060526,113.5309975046,114.7450199163,113.0135453291,113.9887436598,100060526,0.0,1.0
AAPL,2020-09-30 00:00:00+00:00,115.81,117.26,113.62,113.79,142675184,115.2425700851,116.6854655744,113.0633003459,113.2324674033,142675184,0.0,1.0
AAPL,2020-10-01 00:00:00+00:00,116.79,117.72,115.83,117.64,116120440,116.2177684158,117.1432117297,115.2624720918,117.0636037027,116120440,0.0,1.0
AAPL,2020-10-02 00:00:00+00:00,113.02,115.37,112.22,112.89,144711986,112.4662401434,114.8047259366,111.6701598735,112.3368770996,144711986,0.0,1.0
AAPL,2020-10-05 00:00:00+00:00,116.5,116.65,113.55,113.91,106243839,115.9291893179,116.0784543685,112.9936433223,113.3518794438,106243839,0.0,1.0
AAPL,2020-10-06 00:00:00+00:00,113.16,116.12,112.25,115.7,161498212,112.6055541907,115.5510511897,111.7000128836,115.1331090479,161498212,0.0,1.0
AAPL,2020-10-07 00:00:00+00:00,115.08,115.55,114.13,114.62,96848985,114.5161468387,114.9838439973,113.5708015181,114.0584006834,96848985,0.0,1.0
AAPL,2020-10-08 00:00:00+00:00,114.97,116.4,114.5901,116.25,83477153,114.4066858016,115.8296792842,114.0286471833,115.6804142335,83477153,0.0,1.0
AAPL,2020-10-09 00:00:00+00:00,116.97,117.0,114.92,115.28,100506865,116.3968864765,116.4267394867,114.3569307847,114.7151669062,100506865,0.0,1.0
AAPL,2020-10-12 00:00:00+00:00,124.4,125.18,119.2845,120.06,240226769,123.7904819841,124.5666602474,118.7000462077,119.4717465194,240226769,0.0,1.0
AAPL,2020-10-13 00:00:00+00:00,121.1,125.39,119.65,125.27,262330451,120.5066508704,124.7756313182,119.063755381,124.6562192777,262330451,0.0,1.0
AAPL,2020-10-14 00:00:00+00:00,121.19,123.03,119.62,121.0,151062308,120.5962099008,122.4271945218,119.0339023709,120.4071408366,151062308,0.0,1.0
AAPL,2020-10-15 00:00:00+00:00,120.71,121.2,118.15,118.72,112559219,120.1185617388,120.6061609041,117.5711048748,118.1383120672,112559219,0.0,1.0
AAPL,2020-10-16 00:00:00+00:00,119.02,121.548,118.81,121.28,115393808,118.4368421684,120.9524558216,118.2278710975,120.6857689311,115393808,0.0,1.0
AAPL,2020-10-19 00:00:00+00:00,115.98,120.419,115.66,119.96,120639337,115.4117371424,119.8289875406,115.0933050344,119.3722364856,120639337,0.0,1.0
AAPL,2020-10-20 00:00:00+00:00,117.51,118.98,115.63,116.2,124423728,116.9342406588,118.3970381549,115.0634520243,115.6306592167,124423728,0.0,1.0
AAPL,2020-10-21 00:00:00+00:00,116.87,118.705,116.45,116.67,89945980,116.2973764428,118.1233855621,115.879434301,116.0983563753,89945980,0.0,1.0
AAPL,2020-10-22 00:00:00+00:00,115.75,118.04,114.59,117.45,101987954,115.1828640648,117.4616438377,114.0285476733,116.8745346385,101987954,0.0,1.0
AAPL,2020-10-23 00:00:00+00:00,115.04,116.55,114.28,116.39,82572645,114.4763428252,115.9789443348,113.7200665687,115.8197282808,82572645,0.0,1.0
AAPL,2020-10-26 00:00:00+00:00,115.05,116.55,112.88,114.01,111850657,114.4862938286,115.9789443348,112.3269260962,113.4513894776,111850657,0.0,1.0
AAPL,2020-10-27 00:00:00+00:00,116.6,117.28,114.5399,115.49,92276772,116.0286993517,116.7053675812,113.9786931464,114.9241379771,92276772,0.0,1.0
AAPL,2020-10-28 00:00:00+00:00,111.2,115.43,111.1,115.05,143937823,110.6551575292,114.8644319568,110.5556474955,114.4862938286,143937823,0.0,1.0
AAPL,2020-10-29 00:00:00+00:00,115.32,116.93,112.2,112.37,146129173,114.7549709197,116.357082463,111.6502578667,111.8194249241,146129173,0.0,1.0
AAPL,2020-10-30 00:00:00+00:00,108.86,111.99,107.72,111.06,190573476,108.3266227395,111.4412867958,107.1922083547,110.515843482,190573476,0.0,1.0
AAPL,2020-11-02 00:00:00+00:00,108.77,110.68,107.32,109.11,122866899,108.2370637091,110.1377053537,106.7941682197,108.5753978239,122866899,0.0,1.0
AAPL,2020-11-03 00:00:00+00:00,110.44,111.49,108.73,109.66,107624448,109.8988812727,110.9437366271,108.1972596956,109.1227030095,107624448,0.0,1.0
AAPL,2020-11-04 00:00:00+00:00,114.95,115.59,112.35,114.14,138235482,114.3867837948,115.0236480108,111.7995229173,113.5807525214,138235482,0.0,1.0
AAPL,2020-11-05 00:00:00+00:00,119.03,119.62,116.8686,117.95,126387074,118.4467931718,119.0339023709,116.2959833023,117.3720848073,126387074,0.0,1.0
AAPL,2020-11-06 00:00:00+00:00,118.69,119.2,116.13,118.32,114457922,118.3124546262,118.8208323485,115.7605978241,117.9436315728,114457922,0.205,1.0
AAPL,2020-11-09 00:00:00+00:00,116.32,121.99,116.05,120.5,154515315,115.9499934461,121.6019575352,115.680852299,120.1166971308,154515315,0.0,1.0
AAPL,2020-11-10 00:00:00+00:00,115.97,117.59,114.13,115.55,138023390,115.601106774,117.2159536566,113.7669596975,115.1824427674,138023390,0.0,1.0
AAPL,2020-11-11 00:00:00+00:00,119.49,119.63,116.44,117.19,112294954,119.1099098769,119.2494645457,116.0696117337,116.8172260312,112294954,0.0,1.0
AAPL,2020-11-12 00:00:00+00:00,119.21,120.53,118.57,119.62,103350674,118.8308005391,120.1466017027,118.1928363386,119.2394963551,103350674,0.0,1.0
AAPL,2020-11-13 00:00:00+00:00,119.26,119.6717,117.87,119.44,81688586,118.8806414923,119.2910319007,117.4950629943,119.0600689237,81688586,0.0,1.0
AAPL,2020-11-16 00:00:00+00:00,120.3,120.99,118.146,118.92,91183018,119.9173333182,120.6051384719,117.7701850558,118.5417230108,91183018,0.0,1.0
AAPL,2020-11-17 00:00:00+00:00,119.39,120.6741,118.96,119.55,74270973,119.0102279705,120.2902433298,118.5815957733,119.1697190207,74270973,0.0,1.0
AAPL,2020-11-18 00:00:00+00:00,118.03,119.82,118.0,118.61,76322111,117.6545540444,119.4388601678,117.6246494725,118.2327091012,76322111,0.0,1.0
AAPL,2020-11-19 00:00:00+00:00,118.64,119.06,116.81,117.59,74112972,118.2626136731,118.6812776796,116.4384347872,117.2159536566,74112972,0.0,1.0
AAPL,2020-11-20 00:00:00+00:00,117.34,118.77,117.29,118.64,73604287,116.9667488907,118.3922001513,116.9169079376,118.2626136731,73604287,0.0,1.0
AAPL,2020-11-23 00:00:00+00:00,113.85,117.6202,113.75,117.18,127959318,113.4878503597,117.2460575923,113.3881684534,116.8072578406,127959318,0.0,1.0
AAPL,2020-11-24 00:00:00+00:00,115.17,115.85,112.59,113.91,113226248,114.8036515233,115.4814884864,112.2318583399,113.5476595035,113226248,0.0,1.0
AAPL,2020-11-25 00:00:00+00:00,116.03,116.75,115.17,115.55,76499234,115.6609159178,116.3786256434,114.8036515233,115.1824427674,76499234,0.0,1.0
AAPL,2020-11-27 00:00:00+00:00,116.59,117.49,116.22,116.57,46691331,116.2191345932,117.1162717502,115.8503115398,116.199198212,46691331,0.0,1.0
AAPL,2020-11-30 00:00:00+00:00,119.05,120.97,116.81,116.97,169410176,118.671309489,120.5852020906,116.4384347872,116.5979258373,169410176,0.0,1.0
AAPL,2020-12-01 00:00:00+00:00,122.72,123.4693,120.01,121.01,125920963,122.3296354514,123.0765519756,119.6282557898,120.6250748531,125920963,0.0,1.0
AAPL,2020-12-02 00:00:00+00:00,123.08,123.37,120.89,122.02,89004195,122.6884903142,122.9775678426,120.5054565655,121.6318621071,89004195,0.0,1.0
AAPL,2020-12-03 00:00:00+00:00,122.94,123.78,122.21,123.52,78967630,122.5489356454,123.3862636586,121.8212577291,123.1270907021,78967630,0.0,1.0
AAPL,2020-12-04 00:00:00+00:00,122.25,122.8608,121.52,122.6,78260421,121.8611304917,122.4699875755,121.1334525754,122.2100171638,78260421,0.0,1.0
AAPL,2020-12-07 00:00:00+00:00,123.75,124.57,122.25,122.31,86711990,123.3563590867,124.1737507186,121.8611304917,121.9209396355,86711990,0.0,1.0
AAPL,2020-12-08 00:00:00+00:00,124.38,124.98,123.09,124.37,82225512,123.9843550965,124.5824465345,122.6984585049,123.9743869059,82225512,0.0,1.0
AAPL,2020-12-09 00:00:00+00:00,121.78,125.95,121.0,124.53,115089193,121.3926255319,125.549361026,120.6151066625,124.133877956,115089193,0.0,1.0
AAPL,2020-12-10 00:00:00+00:00,123.24,123.87,120.15,120.5,81312170,122.8479813644,123.4759773742,119.7678104587,120.1166971308,81312170,0.0,1.0
AAPL,2020-12-11 00:00:00+00:00,122.41,122.76,120.55,122.43,86939786,122.0206215418,122.369508214,120.166538084,122.0405579231,86939786,0.0,1.0
AAPL,2020-12-14 00:00:00+00:00,121.78,123.35,121.54,122.6,79075988,121.3926255319,122.9576314613,121.1533889567,122.2100171638,79075988,0.0,1.0
AAPL,2020-12-15 00:00:00+00:00,127.88,127.9,124.13,124.34,157572262,127.4732218182,127.4931581995,123.7351503307,123.944482334,157572262,0.0,1.0
AAPL,2020-12-16 00:00:00+00:00,127.81,128.37,126.56,127.41,98208591,127.4034444838,127.9616631592,126.1574206546,127.0047168584,98208591,0.0,1.0
AAPL,2020-12-17 00:00:00+00:00,128.7,129.58,128.045,128.9,94359811,128.2906134501,129.1678142258,127.6376969636,128.4899772628,94359811,0.0,1.0
AAPL,2020-12-18 00:00:00+00:00,126.655,129.1,126.12,128.96,192541496,126.2521184656,128.6893410754,125.7188202667,128.5497864066,192541496,0.0,1.0
AAPL,2020-12-21 00:00:00+00:00,128.23,128.31,123.449,125.02,121251553,127.8221084904,127.9018540154,123.0563165486,124.6223192971,121251553,0.0,1.0
AAPL,2020-12-22 00:00:00+00:00,131.88,134.405,129.65,131.61,169351825,131.4604980715,133.9774662064,129.2375915603,131.1913569244,169351825,0.0,1.0
AAPL,2020-12-23 00:00:00+00:00,130.96,132.43,130.78,132.16,88223692,130.5434245332,132.0087485563,130.3639971018,131.7396074092,88223692,0.0,1.0
AAPL,2020-12-24 00:00:00+00:00,131.97,133.46,131.1,131.32,54930064,131.5502117872,133.0354721916,130.6829792021,130.902279396,54930064,0.0,1.0
AAPL,2020-12-28 00:00:00+00:00,136.69,137.34,133.51,133.99,123124632,136.2551977661,136.9031301573,133.0853131447,133.5637862951,123124632,0.0,1.0
AAPL,2020-12-29 00:00:00+00:00,134.87,138.789,134.3409,138.05,121047324,134.4409870708,138.34752098,133.9135701044,137.6108716922,121047324,0.0,1.0
AAPL,2020-12-30 00:00:00+00:00,133.72,135.99,133.4,135.58,96452124,133.294645148,135.5574244218,132.9756630478,135.1487286058,96452124,0.0,1.0
AAPL,2020-12-31 00:00:00+00:00,132.69,134.74,131.72,134.08,99116586,132.2679215128,134.3114005926,131.3010070214,133.6535000108,99116586,0.0,1.0
AAPL,2021-01-04 00:00:00+00:00,129.41,133.6116,126.76,133.52,143301887,128.9983549851,133.1865899616,126.3567844673,133.0952813354,143301887,0.0,1.0
AAPL,2021-01-05 00:00:00+00:00,131.01,131.74,128.43,128.89,97664898,130.5932654864,131.3209434026,128.021472303,128.4800090721,97664898,0.0,1.0
AAPL,2021-01-06 00:00:00+00:00,126.6,131.0499,126.382,127.72,155087970,126.1972934171,130.633038567,125.9799868613,127.3137307681,155087970,0.0,1.0
AAPL,2021-01-07 00:00:00+00:00,130.92,131.63,127.86,128.36,109578157,130.5035517707,131.2112933057,127.4532854369,127.9516949686,109578157,0.0,1.0
AAPL,2021-01-08 00:00:00+00:00,132.05,132.63,130.23,132.43,105158245,131.6299573123,132.208112369,129.815746617,132.0087485563,105158245,0.0,1.0
AAPL,2021-01-11 00:00:00+00:00,128.98,130.17,128.5,129.19,100620880,128.5697227878,129.7559374732,128.0912496375,128.7790547911,100620880,0.0,1.0
AAPL,2021-01-12 00:00:00+00:00,128.8,129.69,126.86,128.5,90440255,128.3902953564,129.2774643228,126.4564663736,128.0912496375,90440255,0.0,1.0
AAPL,2021-01-13 00:00:00+00:00,130.89,131.45,128.49,128.76,88636831,130.4736471988,131.0318658743,128.0812814468,128.3504225939,88636831,0.0,1.0
AAPL,2021-01-14 00:00:00+00:00,128.91,131.0,128.76,130.8,90221755,128.4999454534,130.5832972958,128.3504225939,130.3839334831,90221755,0.0,1.0
AAPL,2021-01-15 00:00:00+00:00,127.14,130.2242,127.0,128.78,111598531,126.7355757113,129.8099650664,126.5960210425,128.3703589752,111598531,0.0,1.0
AAPL,2021-01-19 00:00:00+00:00,127.83,128.71,126.938,127.78,90757329,127.423380865,128.3005816408,126.5342182605,127.3735399119,90757329,0.0,1.0
AAPL,2021-01-20 00:00:00+00:00,132.03,132.49,128.55,128.66,104319489,131.610020931,132.0685577001,128.1410905906,128.2507406876,104319489,0.0,1.0
AAPL,2021-01-21 00:00:00+00:00,136.87,139.67,133.59,133.8,120529544,136.4346251975,139.2257185748,133.1650586698,133.3743906731,120529544,0.0,1.0
AAPL,2021-01-22 00:00:00+00:00,139.07,139.85,135.02,136.28,114459360,138.6276271368,139.4051460062,134.5905099303,135.8465019501,114459360,0.0,1.0
AAPL,2021-01-25 00:00:00+00:00,142.92,145.09,136.54,143.07,157611713,142.4653805306,144.628477898,136.1056749066,142.6149033901,157611713,0.0,1.0
AAPL,2021-01-26 00:00:00+00:00,143.16,144.3,141.37,143.6,98390555,142.7046171058,143.840990838,140.9203109825,143.1432174937,98390555,0.0,1.0
AAPL,2021-01-27 00:00:00+00:00,142.06,144.3,140.41,143.43,140843759,141.6081161362,143.840990838,139.9633646817,142.9737582529,140843759,0.0,1.0
AAPL,2021-01-28 00:00:00+00:00,137.09,141.99,136.7,139.52,142621128,136.6539253914,141.5383388017,136.2651659567,139.0761957153,142621128,0.0,1.0
AAPL,2021-01-29 00:00:00+00:00,131.96,136.74,130.21,135.83,177523812,131.5402435966,136.3050387193,129.7958102357,135.3979333716,177523812,0.0,1.0
AAPL,2021-02-01 00:00:00+00:00,134.14,135.38,130.93,133.75,106239823,133.7133091546,134.9493647931,130.5135199613,133.3245497199,106239823,0.0,1.0
AAPL,2021-02-02 00:00:00+00:00,134.99,136.31,134.61,135.73,82266419,134.5606053584,135.876406522,134.1818141144,135.2982514653,82266419,0.0,1.0
AAPL,2021-02-03 00:00:00+00:00,133.94,135.77,133.61,135.76,89880937,133.5139453419,135.3381242278,133.1849950511,135.3281560372,89880937,0.0,1.0
AAPL,2021-02-04 00:00:00+00:00,137.39,137.4,134.59,136.3,84183061,136.9529711104,136.9629393011,134.1618777331,135.8664383314,84183061,0.0,1.0
AAPL,2021-02-05 00:00:00+00:00,136.76,137.42,135.86,137.35,75693830,136.5293230085,137.1882097677,135.6308410642,137.1183278387,75693830,0.205,1.0
AAPL,2021-02-08 00:00:00+00:00,136.91,136.96,134.92,136.03,71297214,136.6790699992,136.7289856628,134.692426589,135.8005543203,71297214,0.0,1.0
AAPL,2021-02-09 00:00:00+00:00,136.01,137.877,135.85,136.62,75986989,135.7805880549,137.6444389328,135.6208579315,136.3895591505,75986989,0.0,1.0
AAPL,2021-02-10 00:00:00+00:00,135.39,136.99,134.4,136.48,72647988,135.1616338266,136.758935061,134.1733036878,136.2497952925,72647988,0.0,1.0
AAPL,2021-02-11 00:00:00+00:00,135.13,136.39,133.77,135.9,64280029,134.902072376,136.1599470981,133.5443663268,135.670773595,64280029,0.0,1.0
AAPL,2021-02-12 00:00:00+00:00,135.37,135.53,133.6921,134.35,60145130,135.1416675611,135.3013976846,133.4665977229,134.1233880242,60145130,0.0,1.0
AAPL,2021-02-16 00:00:00+00:00,133.19,136.01,132.79,135.49,80576316,132.9653446293,135.7805880549,132.5660193207,135.2614651537,80576316,0.0,1.0
AAPL,2021-02-17 00:00:00+00:00,130.84,132.22,129.47,131.25,97372199,130.6193084413,131.996980756,129.2516192594,131.0286168826,97372199,0.0,1.0
AAPL,2021-02-18 00:00:00+00:00,129.71,129.995,127.41,129.2,96856748,129.4912144445,129.7757337269,127.1950939201,128.9820746761,96856748,0.0,1.0
AAPL,2021-02-19 00:00:00+00:00,129.87,130.71,128.8,130.24,87668834,129.650944568,130.489527716,128.5827493675,130.0203204784,87668834,0.0,1.0
AAPL,2021-02-22 00:00:00+00:00,126.0,129.72,125.6,128.01,102886922,125.7874722073,129.5011975772,125.3881468987,127.794081883,102886922,0.0,1.0
AAPL,2021-02-23 00:00:00+00:00,125.86,126.71,118.39,123.76,158273022,125.6477083493,126.4962746301,118.1903082113,123.5512504792,158273022,0.0,1.0
AAPL,2021-02-24 00:00:00+00:00,125.35,125.56,122.23,124.94,111039904,125.1385685808,125.3482143679,122.0238311738,124.7292601395,111039904,0.0,1.0
AAPL,2021-02-25 00:00:00+00:00,120.99,126.4585,120.54,124.68,144766924,120.7859227172,126.2451988423,120.336681745,124.469698689,144766924,0.0,1.0
AAPL,2021-02-26 00:00:00+00:00,121.26,124.85,121.2,122.59,163424672,121.0554673005,124.6394119451,120.9955685042,122.3832239515,163424672,0.0,1.0
AAPL,2021-03-01 00:00:00+00:00,127.79,127.93,122.79,123.75,116307892,127.5744529633,127.7142168213,122.5828866058,123.5412673465,116307892,0.0,1.0
AAPL,2021-03-02 00:00:00+00:00,125.12,128.72,125.01,128.41,102260945,124.9089565284,128.5028843058,124.7991420685,128.1934071916,102260945,0.0,1.0
AAPL,2021-03-03 00:00:00+00:00,122.06,125.71,121.84,124.81,112966340,121.8541179177,125.4979613586,121.6344889979,124.5994794142,112966340,0.0,1.0
AAPL,2021-03-04 00:00:00+00:00,120.13,123.6,118.62,121.75,178154975,119.9273733037,123.3915203557,118.4199202637,121.5446408035,178154975,0.0,1.0
AAPL,2021-03-05 00:00:00+00:00,121.42,121.935,117.57,120.98,153766601,121.2151974239,121.7293287587,117.3716913287,120.7759395845,153766601,0.0,1.0
AAPL,2021-03-08 00:00:00+00:00,116.36,121.0,116.21,120.93,154376610,116.1637322702,120.7959058499,116.0139852795,120.7260239209,154376610,0.0,1.0
AAPL,2021-03-09 00:00:00+00:00,121.085,122.06,118.79,119.03,129525780,120.880762478,121.8541179177,118.5896335199,118.8292287051,129525780,0.0,1.0
AAPL,2021-03-10 00:00:00+00:00,119.98,122.17,119.45,121.69,111943326,119.777626313,121.9639323775,119.2485202791,121.4847420072,111943326,0.0,1.0
AAPL,2021-03-11 00:00:00+00:00,121.96,123.21,121.26,122.54,103026514,121.7542865905,123.0021781799,121.0554673005,122.333308288,103026514,0.0,1.0
AAPL,2021-03-12 00:00:00+00:00,121.03,121.17,119.16,120.4,88105050,120.825855248,120.965619106,118.9590094303,120.196917887,88105050,0.0,1.0
AAPL,2021-03-15 00:00:00+00:00,123.99,124.0,120.42,121.41,92590555,123.7808625316,123.7908456643,120.2168841524,121.2052142912,92590555,0.0,1.0
AAPL,2021-03-16 00:00:00+00:00,125.57,127.22,124.715,125.7,115227936,125.3581975006,127.0054143985,124.5046396535,125.4879782259,115227936,0.0,1.0
AAPL,2021-03-17 00:00:00+00:00,124.76,125.8599,122.336,124.05,111932636,124.5495637507,125.647608518,122.1296523806,123.8407613279,111932636,0.0,1.0
AAPL,2021-03-18 00:00:00+00:00,120.53,123.18,120.32,122.88,121469755,120.3266986123,122.9722287817,120.1170528253,122.6727348003,121469755,0.0,1.0
AAPL,2021-03-19 00:00:00+00:00,119.99,121.43,119.675,119.9,185549522,119.7876094457,121.2251805566,119.4731407652,119.6977612512,185549522,0.0,1.0
AAPL,2021-03-22 00:00:00+00:00,123.39,123.87,120.26,120.33,111912284,123.1818745687,123.661064939,120.057154029,120.127035958,111912284,0.0,1.0
